2016,10,Forest Cycling
2016,11,Phi Gamma Delta
2016,12,Sigma Chi
2016,13,Sigma Phi Epsilon
2016,14,Wright
2016,15,Delta Chi
2016,16,Pi Kappa Alpha
2016,17,Theta Chi
2016,18,Lambda Chi Alpha
2016,19,CSF
2016,20,Acacia
2016,21,Alpha Sigma Phi
2016,22,Phi Kappa Sigma
2016,23,Pi Lambda Phi
2016,24,Pi Kappa Phi
2016,25,Alpha Epsilon Pi
2016,26,Sigma Alpha Mu
2016,27,Phi Sigma Kappa
2016,28,Beta Sigma Psi
2016,29,Young Pioneer
2016,30,Young Life
2016,31,Delta Sigma Pi
2016,32,Tau Kappa Epsilon
2016,33,Zeta Beta Tau
2015,1,Sigma Phi Epsilon
2015,2,Black Key Bulls
2015,3,Beta Theta Pi
2015,4,Sigma Alpha Epsilon
2015,5,Forest
2015,6,Delta Tau Delta
2015,7,Cutters
2015,8,3PH Cycling
2015,9,Phi Kappa Sigma
2015,10,Phi Delta Theta
2015,11,Phi Gamma Delta
2015,12,Gray Goat
2015,13,Delta Chi
2015,14,Wright
2015,15,Sigma Nu
2015,16,Northern Indiana Cycling
2015,17,Pi Kappa Phi
2015,18,Evans Scholars
2015,19,Lamda Chi Alpha
2015,20,CSF
2015,21,Theta Chi
2015,22,Pi Kappa Alpha
2015,23,Sigma Alpha Mu
2015,24,Delta Sigma Pi
2015,25,Alpha Epsilon Pi
2015,26,Kappa Sigma
2015,27,Young Life
2015,28,Phi Sigma Kappa
2015,29,Delta Upsilon
2015,30,Sigma Pi
2015,31,Collins Bucaneers
2015,32,Alpha Tau Omega
2015,33,Beta Sigma Psi
2014,1,Black Key Bulls
2014,2,Phi Delta Theta
2014,3,Delta Tau Delta
2014,4,Sigma Phi Epsilon
2014,5,Phi Gamma Delta
2014,6,Sigma Chi
2014,7,Beta Theta Pi
2014,8,Sigma Alpha Epsilon
2014,9,Cutters
2014,10,Wright Cycling
2014,11,Phi Kappa Sigma
2014,12,Delta Sigma Pi
2014,13,Forest Cycling
2014,14,Gray Goat
2014,15,CSF Cycling
2014,16,Delta Chi
2014,17,Lambda Chi Alpha
2014,18,Pi Kappa Phi
2014,19,Alpha Epsilon Pi
2014,20,Phi Kappa Psi
2014,21,Sigma Nu
2014,22,Dodds House
2014,23,Collins Buccaneers
2014,24,Evans Scholars
2014,25,Delta Upsilon
2014,26,Sigma Alpha Mu
2014,27,Northern Indiana Cycling
2014,28,Kappa Delta Rho
2014,29,Pi Kappa Alpha
2014,30,Sigma Pi
2014,31,Phi Sigma Kappa
2014,32,Phi Kappa Tau
2014,33,Alpha Tau Omega
2013,1,Beta Theta Pi
2013,2,Delta Tau Delta
2013,3,Phi Delta Theta
2013,4,Cutters
2013,5,Black Key Bulls
2013,6,Sigma Phi Epsilon
2013,7,Sigma Nu
2013,8,Phi Gamma Delta
2013,9,Theta Chi
2013,10,Kappa Sigma
2013,11,Wright Cycling
2013,12,Gray Goat
2013,13,Lambda Chi Alpha
2013,14,Sigma Chi
2013,15,Delta Upsilon
2013,16,Forest
2013,17,Phi Kappa Psi
2013,18,Sigma Alpha Epsilon
2013,19,Hillel
2013,20,Air Force
2013,21,Phi Kappa Sigma
2013,22,Pi Kappa Phi
2013,23,CSF
2013,24,CRU Cycling
2013,25,Alpha Epsilon Pi
2013,26,Delta Chi
2013,27,Delta Sigma Pi
2013,28,Alpha Tau Omega
2013,29,Collins
2013,30,Evans Scholars
2013,31,Kappa Delta Rho
2013,32,Sigma Alpha Mu
2013,33,Pi Kappa Alpha
2012,1,Delta Tau Delta
2012,2,Phi Delta Theta
2012,3,Sigma Chi
2012,4,Cutters
2012,5,Theta Chi
2012,6,Black Key Bulls
2012,7,Beta Theta Pi
2012,8,Gray Goat
2012,9,Acacia
2012,10,Wright Cycling
2012,11,CRU Cycling
2012,12,Sigma Phi Epsilon
2012,13,Sigma Nu
2012,14,Phi Gamma Delta
2012,15,Delta Sigma Pi
2012,16,Forest
2012,17,Alpha Epsilon Pi
2012,18,Phi Kappa Sigma
2012,19,Phi Kappa Psi
2012,20,Air Force Cycling
2012,21,Delta Chi
2012,22,Kappa Sigma
2012,23,Delta Upsilon
2012,24,Dodds House
2012,25,Lambda Chi Alpha
2012,26,Amalgam
2012,27,CSF Cycling
2012,28,Phi Kappa Tau
2012,29,Sigma Alpha Epsilon
2012,30,Alpha Tau Omega
2012,31,Pi Kappa Phi
2012,32,Evans Scholars
2012,33,Zeta Beta Tau
2011,1,Cutters
2011,2,Phi Delta Theta
2011,3,Sigma Chi
2011,4,Delta Tau Delta
2011,5,Acacia
2011,6,Black Key Bulls
2011,7,Hoosier Climber?
2011,8,Delta Chi
2011,9,Sigma Nu Fraternity
2011,10,Phi Kappa Psi
2011,11,Kappa Sigma
2011,12,Theta Chi
2011,13,Gray Goat Cycling
2011,14,Sigma Phi Epsilon
2011,15,Phi Gamma Delta
2011,16,CRU Cycling
2011,17,Beta Theta Pi
2011,18,Air Force Cycling
2011,19,Emanon
2011,20,Dodds House
2011,21,Wright Cycling
2011,22,LAMP
2011,23,CSF Cycling
2011,24,#Jungle Express
2011,25,Sigma Pi
2011,26,Delta Sigma Pi
2011,27,Sigma Alpha Epsilon
2011,28,Sigma Alpha Mu
2011,29,Delta Upsilon
2011,30,Pi Kappa Alpha
2011,31,Achtung
2011,32,Evans Scholars
2011,33,Phi Kappa Sigma
2010,1,Cutters
2010,2,Phi Delta Theta
2010,3,Phi Gamma Delta
2010,4,Delta Tau Delta
2010,5,Beta Theta Pi
2010,6,Gray Goat Cycling
2010,7,Sigma Chi
2010,8,Sigma Nu
2010,9,Phi Kappa Psi
2010,10,Black Key Bulls
2010,11,Hoosier Climber?
2010,12,Wright Cycling
2010,13,Delta Chi
2010,14,Cru
2010,15,Sigma Phi Epsilon
2010,16,Delta Upsilon
2010,17,Pi Kappa Phi
2010,18,Kappa Sigma
2010,19,Acacia
2010,20,Theta Chi
2010,21,Dodds House
2010,22,Delta Sigma Pi (M)
2010,23,Evans Scholars
2010,24,Air Force Cycling
2010,25,Zeta Beta Tau
2010,26,Achtung!
2010,27,Collins Bunny Gamma
2010,28,Emanon
2010,29,Phi Sigma Kappa
2010,30,Sigma Alpha Mu
2010,31,Cycling For Freedom
2010,32,Lambda Chi Alpha
2010,33,Phi Kappa Sigma
2009,1,Cutters
2009,2,Delta Tau Delta
2009,3,Phi Gamma Delta
2009,4,Team Major Taylor
2009,5,Black Key Bulls
2009,6,Phi Kappa Psi
2009,7,Delta Upsilon
2009,8,Alpha Tau Omega
2009,9,Gray Goat Cycling
2009,10,Sigma Chi
2009,11,Sigma Pi
2009,12,Collins Bunny
2009,13,Delta Sigma Pi
2009,14,Acacia
2009,15,Phi Delta Theta
2009,16,Sigma Nu
2009,17,Sigma Phi Epsilon
2009,18,Delta Chi
2009,19,Achtung
2009,20,Sigma Alpha Mu
2009,21,Twisted Steel
2009,22,Evans Scholars
2009,23,Theta Chi
2009,24,Dodds House
2009,25,Wright Cycling
2009,26,Vicious & Delicious
2009,27,Pi Kappa Phi
2009,28,Kappa Sigma
2009,29,Beta Theta Pi
2009,30,CRU Cycling
2009,31,Phi Sigma Kappa
2009,32,Phi Kappa Sigma
2009,33,Pi Kappa Alpha
2008,1,Cutters
2008,2,Team Major Taylor
2008,3,Alpha Tau Omega
2008,4,Dodds House
2008,5,Phi Kappa Psi
2008,6,RideDMC
2008,7,Wright
2008,8,Black Key Bulls
2008,9,Delta Upsilon
2008,10,Delta Sigma Pi (M)
2008,11,Phi Gamma Delta
2008,12,Gray Goat Cycling
2008,13,Delta Tau Delta
2008,14,Sigma Alpha Mu
2008,15,Phi Delta Theta
2008,16,Acacia
2008,17,Achtung
2008,18,Sigma Nu
2008,19,Evans Scholars
2008,20,Sigma Pi
2008,21,Collins (M)
2008,22,Phi Kappa Tau
2008,23,Beta Theta Pi
2008,24,Sigma Chi
2008,25,CRU Cycling
2008,26,Pi Kappa Alpha
2008,27,Team SoFA (M)
2008,28,Phi Sigma Kappa
2008,29,Theta Chi
2008,30,Sigma Phi Epsilon
2008,31,Pi Kappa Phi
2008,32,Phi Kappa Sigma
2008,33,Chi Phi
2007,1,Cutters
2007,2,Phi Kappa Psi
2007,3,Black Key Bulls
2007,4,Dodds House
2007,5,Team Major Taylor
2007,6,Delta Upsilon
2007,7,Phi Gamma Delta
2007,8,Delta Sigma Pi
2007,9,Achtung
2007,10,Beta Theta Pi
2007,11,Sigma Alpha Mu
2007,12,Delta Tau Delta
2007,13,Cinzano
2007,14,Phi Delta Theta
2007,15,Sigma Nu
2007,16,Phi Sigma Kappa
2007,17,Pi Kappa Phi
2007,18,Wright Cycling
2007,19,Acacia
2007,20,Pi Kappa Alpha
2007,21,IU Men's Rugby
2007,22,Alpha Epsilon Pi
2007,23,Evans Scholars
2007,24,Theta Chi
2007,25,Phi Kappa Sigma
2007,26,Team SOFA
2007,27,Kappa Sigma
2007,28,Sigma Phi Epsilon
2007,29,Chi Phi
2007,30,Sigma Chi
2007,31,Sigma Pi
2007,32,Lambda Chi Alpha
2007,33,ACC
2006,1,Alpha Tau Omega
2006,2,Dodds House
2006,3,Acacia
2006,4,Phi Gamma Delta
2006,5,Cutters
2006,6,Delta Upsilon
2006,7,Black Key Bulls
2006,8,Forest
2006,9,Beta Theta Pi
2006,10,Phi Kappa Sigma
2006,11,Sigma Pi
2006,12,Cinzano
2006,13,Phi Kappa Psi
2006,14,Briscoe
2006,15,Alpha Epsilon Pi
2006,16,LiSiHi
2006,17,Pi Kappa Phi
2006,18,Collins
2006,19,Evans Scholars
2006,20,Major Taylor United
2006,21,Chi Phi
2006,22,Achtung
2006,23,Wright
2006,24,Parrothead Cycling
2006,25,Sigma Alpha Mu
2006,26,Lambda Chi Alpha
2006,27,Rainbow Cycling
2006,28,Delta Sigma Pi (M)
2006,29,Sigma Chi
2006,30,Pi Kappa Alpha
2006,31,Delta Tau Delta
2006,32,Theta Chi
2006,33,Ashton
2005,1,Dodds House
2005,2,Phi Gamma Delta
2005,3,Delta Upsilon
2005,4,Briscoe
2005,5,Alpha Tau Omega
2005,6,Phi Kappa Psi
2005,7,Cutters
2005,8,LiSiHi
2005,9,Acacia
2005,10,Phi Kappa Sigma
2005,11,Chi Phi
2005,12,Phi Sigma Kappa
2005,13,Sigma Pi
2005,14,Forest
2005,15,Cinzano
2005,16,Team Major Taylor
2005,17,Alpha Epsilon Pi
2005,18,Beta Theta Pi
2005,19,Collins
2005,20,Parrothead Cycling
2005,21,Delta Sigma Pi
2005,22,Wright Cycling
2005,23,Achtung
2005,24,Sigma Nu
2005,25,Pi Kappa Alpha
2005,26,Pi Kappa Phi
2005,27,Sigma Chi
2005,28,Sigma Alpha Mu
2005,29,Delta Tau Delta
2005,30,Lambda Chi Alpha
2005,31,Zeta Beta Tau
2005,32,Delta Kappa epsilon
2005,33,Evans Scholars
2004,1,Cutters
2004,2,Alpha Tau Omega
2004,3,Phi Gamma Delta
2004,4,Team Major Taylor
2004,5,Briscoe
2004,6,Acacia
2004,7,ACR
2004,8,Sigma Chi
2004,9,Chi Phi
2004,10,Dodds House
2004,11,Sigma Nu
2004,12,Delta Upsilon
2004,13,Delta Tau Delta
2004,14,Sincere
2004,15,Phi Delta Theta
2004,16,Phi Kappa Psi
2004,17,Army
2004,18,Forest
2004,19,Delta Sigma Pi
2004,20,Achtung
2004,21,Sigma Pi
2004,22,Teter
2004,23,Kimball
2004,24,Collins
2004,25,Wilkie Cycling
2004,26,Evans Scholars
2004,27,Wright Cycling
2004,28,Phi Kappa Sigma
2004,29,IU Soccer
2004,30,Foster International
2004,31,Zeta Beta Tau
2004,32,Lambda Chi Alpha
2004,33,Sigma Alpha Mu
2003,1,Gafombi
2003,2,Team Major Taylor
2003,3,Acacia
2003,4,Corleones
2003,5,Dodds House
2003,6,ACR Cycling
2003,7,Cinzano
2003,8,Alpha Tau Omega
2003,9,Phi Gamma Delta
2003,10,Sigma Chi
2003,11,Pi Kappa Phi
2003,12,Cutters
2003,13,Phi Delta Theta
2003,14,Kimball
2003,15,Sigma Pi
2003,16,Briscoe
2003,17,Chi Phi
2003,18,Kappa Sigma
2003,19,Delta Upsilon
2003,20,Forest
2003,21,Collins
2003,22,Teter
2003,23,Sigma Nu
2003,24,Willkie
2003,25,Fratello
2003,26,Alpha Epsilon Pi
2003,27,Achtung
2003,28,Lambda Chi Alpha
2003,29,Alpha Sigma Phi
2003,30,Army
2003,31,Phi Kappa Psi
2003,32,ALTAashton
2003,33,Delta Sigma Pi
2002,1,The Corleones
2002,2,Gafombi
2002,3,The Dodds House
2002,4,Sigma Phi Epsilon
2002,5,Pi Kappa Phi
2002,6,Phi Gamma Delta
2002,7,The Cutters
2002,8,Acacia
2002,9,Team Major Taylor
2002,10,Sigma Pi
2002,11,Phi Delta Theta
2002,12,Delta Chi
2002,13,Alpha Tau Omega
2002,14,Chi Phi
2002,15,Achtung
2002,16,Teter
2002,17,Kappa Sigma
2002,18,Briscoe
2002,19,Cinzano
2002,20,Fratello
2002,21,Delta Upsilon
2002,22,Delta Sigma Pi
2002,23,Sigma Nu
2002,24,Willkie
2002,25,Phi Kappa Psi
2002,26,Si Senor
2002,27,Forest
2002,28,ALTAshton
2002,29,Godspeed
2002,30,Lambda Chi Alpha
2002,31,Army
2002,32,Alpha Phi Omega
2002,33,Phi Sigma Kappa
2001,1,Phi Delta Theta
2001,2,Teter
2001,3,Sigma Phi Epsilon
2001,4,Beta Theta Pi
2001,5,Delta Chi
2001,6,Chi Phi
2001,7,Cutters
2001,8,Acacia
2001,9,Cinzano
2001,10,Pi Kappa Phi
2001,11,The Dodds House
2001,12,Galveston
2001,13,Phi Gamma Delta
2001,14,Pi Kappa Alpha
2001,15,Kappa Sigma
2001,16,Briscoe Blur
2001,17,Achtung
2001,18,Delta Tau Delta
2001,19,Sigma Pi
2001,20,Sigma Alpha Epsilon
2001,21,Lambda Chi Alpha
2001,22,Alpha Tau Omega
2001,23,Foster
2001,24,Delta Upsilon
2001,25,Sigma Chi
2001,26,Mezcla
2001,27,Phi Kappa Psi
2001,28,Delta Sigma Pi
2001,29,Sigma Nu
2001,30,Forest
2001,31,Alpha Sigma Phi
2001,32,Evans Scholars
2001,33,Alpha Epsilon Pi
2000,1,Cutters
2000,2,Phi Gamma Delta
2000,3,Sigma Alpha Epsilon
2000,4,Delta Chi
2000,5,Phi Delta Theta
2000,6,Delta Tau Delta
2000,7,Theta Chi
2000,8,Sigma Phi Epsilon
2000,9,Sigma Chi
2000,10,The Dodds House
2000,11,Acacia
2000,12,Cinzano
2000,13,Pi Kappa Phi
2000,14,Alpha Tau Omega
2000,15,Fratello
2000,16,Phi Kappa Psi
2000,17,Beta Theta Pi
2000,18,Teter Cycling
2000,19,Lambda Chi Alpha
2000,20,Kappa Sigma
2000,21,Region Crew
2000,22,Ashton Cycling
2000,23,Sigma Nu
2000,24,Alta
2000,25,Delta Upsilon
2000,26,Evans Scholars
2000,27,Alpha Epsilon Pi
2000,28,Delta Sigma Pi
2000,29,Zeigler
2000,30,Zeta Beta Tau
2000,31,Sigma Pi
2000,32,Sigma Alpha Mu
2000,33,Chi Phi
1999,1,Sigma Phi Epsilon
1999,2,Phi Gamma Delta
1999,3,Chi Phi
1999,4,Acacia
1999,5,Dodds House
1999,6,Theta Chi
1999,7,Phi Delta Theta
1999,8,Cutters
1999,9,Sigma Chi
1999,10,Delta Chi
1999,11,Sigma Alpha Epsilon
1999,12,Delta Tau Delta
1999,13,Team Dotson
1999,14,Beta Theta Pi
1999,15,Phi Kappa Psi
1999,16,Collins Cycling
1999,17,Alpha Chi Sigma
1999,18,Lambda Chi Alpha
1999,19,Sigma Nu
1999,20,Pi Kappa Phi
1999,21,Alpha Tau Omega
1999,22,Delta Upsilon
1999,23,Fratello
1999,24,Teter
1999,25,Alta
1999,26,Cinzano
1999,27,Wright Cycling
1999,28,Hickory
1999,29,Evans Scholars
1999,30,Kappa Sigma
1999,31,Delta Sigma Pi
1999,32,Alpha Sigma Phi
1999,33,Alpha Phi Omega
1998,1,Dodds House
1998,2,Cutters
1998,3,Sigma Alpha Epsilon
1998,4,Beta Theta Pi
1998,5,Phi Gamma Delta
1998,6,Acacia
1998,7,Sigma Phi Epsilon
1998,8,Sigma Nu
1998,9,Lambda Chi Alpha
1998,10,Pi Kappa Phi
1998,11,Phi Kappa Psi
1998,12,Mezcla
1998,13,Pi Kappa Alpha
1998,14,Chi Phi
1998,15,Delta Tau Delta
1998,16,Alta
1998,17,Alpha Sigma Phi
1998,18,Delta Chi
1998,19,Collins Buccaneers
1998,20,Alpha Epsilon Pi
1998,21,Cinzano
1998,22,Sigma Chi
1998,23,Wright Cycling
1998,24,Sigma Pi
1998,25,Delta Upsilon
1998,26,Region Crew
1998,27,Alpha Tau Omega
1998,28,Forest
1998,29,Delta Sigma Pi
1998,30,Teter
1998,31,Phi Sigma Kappa
1998,32,Sigma Alpha Mu
1998,33,Theta Chi
1997,1,Cutters
1997,2,Phi Gamma Delta
1997,3,Delta Chi
1997,4,Dodds
1997,5,Sigma Chi
1997,6,Sigma Nu
1997,7,Acacia
1997,8,Phi Delta Theta
1997,9,Sigma Alpha Epsilon
1997,10,Beta Theta Pi
1997,11,Cinzano
1997,12,Pi Kappa Phi
1997,13,Pi Kappa Alpha
1997,14,Sigma Phi Epsilon
1997,15,Theta Chi
1997,16,Wright Cycling
1997,17,Delta Upsilon
1997,18,Delta Tau Delta
1997,19,Phi Kappa Psi
1997,20,Lambda Chi Alpha
1997,21,Chi Phi
1997,22,Pneuma
1997,23,Mezcla
1997,24,Alpha Tau Omega
1997,25,Collins Buccaneers
1997,26,Army ROTC
1997,27,Kappa Sigma
1997,28,South Cottage Grove
1997,29,Sigma Pi
1997,30,Evans Scholars
1997,31,Zeta Beta Tau
1997,32,McNutt Cychos
1997,33,Alpha Sigma Phi
1996,1,Phi Delta Theta
1996,2,Sigma Chi
1996,3,Phi Gamma Delta
1996,4,Delta Chi
1996,5,Acacia
1996,6,Sigma Nu
1996,7,Cutters
1996,8,Dodds House
1996,9,Theta Chi
1996,10,Pneuma
1996,11,Beta Theta Pi
1996,12,Cinzano
1996,13,McNutt
1996,14,Sigma Phi Epsilon
1996,15,Pi Kappa Phi
1996,16,Delta Tau Delta
1996,17,Phi Kappa Psi
1996,18,Pi Kappa Alpha
1996,19,Lambda Chi Alpha
1996,20,Sigma Alpha Epsilon
1996,21,Wilkie
1996,22,Sigma Alpha Mu
1996,23,Alpha Epsilon Pi
1996,24,Sigma Pi
1996,25,Collins
1996,26,Team College Life
1996,27,Wright
1996,28,TFAT
1996,29,Alpha Sigma Phi
1996,30,Chi Phi
1996,31,Mezcla
1996,32,Briscoe
1996,33,Alpha Tau Omega
1995,1,Phi Gamma Delta
1995,2,Acacia
1995,3,Sigma Alpha Epsilon
1995,4,Dodds House
1995,5,Delta Chi
1995,6,Phi Delta Theta
1995,7,Sigma Nu
1995,8,Beta Theta Pi
1995,9,Lambda Chi
1995,10,Sigma Chi
1995,11,Cutters
1995,12,T.F.A.T.
1995,13,Sigma Phi Epsilon
1995,14,Phi Kappa Psi
1995,15,Pi Kappa Phi
1995,16,Delta Upsilon
1995,17,Pi Kappa Alpha
1995,18,T-C-A-T
1995,19,Delta Tau Delta
1995,20,Theta Chi
1995,21,Team College Life
1995,22,Sigma Alpha Mu
1995,23,Wright Cycling
1995,24,Alpha Epsilon Pi
1995,25,Delta Sigma Pi
1995,26,Kappa Sigma
1995,27,Human Wheels
1995,28,Alpha Tau Omega
1995,29,Zeta Beta Tau
1995,30,Alpha Phi Omega
1995,31,Alpha Sigma Phi
1995,32,Kappa Delta Rho
1995,33,Phi Kappa Theta
1994,1,Sigma Chi
1994,2,Cutters
1994,3,Delta Chi
1994,4,Cinzano
1994,5,Phi Gamma Delta
1994,6,Pi Kappa Alpha
1994,7,Phi Kappa Psi
1994,8,Phi Delta Theta
1994,9,Acacia
1994,10,Dodds House
1994,11,Team College Life
1994,12,Pi Kappa Phi
1994,13,Delta Upsilon
1994,14,Lambda Chi Alpha
1994,15,Sigma Alpha Epsilon
1994,16,Sigma Nu
1994,17,Sigma Phi Epsilon
1994,18,Collins - Graitas
1994,19,Cyclones
1994,20,Alpha Epsilon Pi
1994,21,Beta Theta Pi
1994,22,Delta Tau Delta
1994,23,Human Wheels
1994,24,McNutt Racing Team
1994,25,Wright Cucling
1994,26,Team Last Chance
1994,27,Theta Chi
1994,28,Read Zoo Gods
1994,29,Alpha Sigma Phi
1994,30,Sammy & Co.
1994,31,Kappa Sigma
1994,32,Sigma Pi
1994,33,Zeta Beta Tau
1993,1,Delta Chi
1993,2,Cinzano
1993,3,Pi Kappa Alpha
1993,4,Sigma Alpha Epsilon
1993,5,Cutters
1993,6,Sigma Nu
1993,7,Delta Upsilon
1993,8,Delta Tau Delta
1993,9,Pi Kappa Phi
1993,10,Acacia
1993,11,Sigma Chi
1993,12,Theta Chi
1993,13,Phi Kappa Psi
1993,14,Team College Life
1993,15,Phi Gamma Delta
1993,16,Cyclones
1993,17,Foster RSV
1993,18,Sigma Alpha Mu
1993,19,Phi Delta Theta
1993,20,Wright-Dodds
1993,21,T.F.A.T.
1993,22,Tau Kappa Epsilon
1993,23,Collins-Graitas
1993,24,Lambda Chi Alpha
1993,25,Alpha Epsilon Pi
1993,26,Evans Scholars
1993,27,Chi Phi
1993,28,Zeta Beta Tau
1993,29,McNutt
1993,30,Sigma Pi
1993,31,Sigma Phi Epsilon
1993,32,Kappa Delta Rho
1993,33,Beta Theta Pi
1992,1,Cutters
1992,2,Acacia
1992,3,Cinzano
1992,4,Delta Chi
1992,5,Delta Upsilon
1992,6,Phi Gamma Delta
1992,7,Theta Chi
1992,8,Pi Kappa Alpha
1992,9,Sigma Chi
1992,10,Team College Life
1992,11,Alpha Epsilon Pi
1992,12,Dodds House
1992,13,Phi Kappa Psi
1992,14,Pi Kappa Phi
1992,15,Phi Delta Theta
1992,16,Sigma Alpha Epsilon
1992,17,Delta Tau Delta
1992,18,McNutt
1992,19,Lambda Chi Alpha
1992,20,Phi Kappa Tau
1992,21,Kappa Sigma
1992,22,Willkie-Read
1992,23,Alpha Sigma Phi
1992,24,Evans Scholars
