1990,9,Sigma Nu
1990,10,Teter-Totano
1990,11,Alpha Sigma Phi
1990,12,Pi Kappa Alpha
1990,13,Phi Delta Theta
1990,14,Lambda Chi Alpha
1990,15,Deltla Upsilon
1990,16,Sigma Alpha Mu
1990,17,Alpha Tau Omega
1990,18,Theta Chi
1990,19,Willkie Dogs
1990,20,Americana
1990,21,Evans Scholars
1990,22,Kappa Sigma
1990,23,Phi Kappa Psi
1990,24,Phi Kappa Tau
1990,25,Alpha Epsilon Pi
1990,26,Cutters
1990,27,Ashton Cyclones
1990,28,Cinzano
1990,29,Zeta Beta Tau
1990,30,Sigma Phi Epsilon
1990,31,Sigma Alpha Epsilon
1990,32,Collins Graitas
1990,33,Dodds House
1989,1,Sigma Alpha Epsilon
1989,2,Phi Gamma Delta
1989,3,Phi Delta Theta
1989,4,Pi Kappa Alpha
1989,5,Acacia
1989,6,Sigma Alpha Mu
1989,7,Phi Kappa Psi
1989,8,Delta Tau Delta
1989,9,Foster RSV
1989,10,Theta Chi
1989,11,Delta Upsilon
1989,12,Cutters
1989,13,Sigma Phi Epsilon
1989,14,Kappa Sigma
1989,15,Sigma Nu
1989,16,Americana
1989,17,Pi Kappa Phi
1989,18,Delta Chi
1989,19,Teter Totano
1989,20,Beta Theta Pi
1989,21,Dodds House
1989,22,Zeta Beta Tau
1989,23,Cinzano
1989,24,Sigma Chi
1989,25,Chi Phi
1989,26,Evans Scholars
1989,27,Sigma Pi
1989,28,Alpha Epsilon Pi
1989,29,Collins Graitas
1989,30,Posers
1989,31,Phi Kappa Tau
1989,32,Read Speed
1989,33,Big Red Wave
1988,1,Sigma Alpha Epsilon
1988,2,Phi Delta Theta
1988,3,Alpha Epsilon Pi
1988,4,Beta Theta Pi
1988,5,Theta Chi
1988,6,Delta Upsilon
1988,7,Delta Tau Delta
1988,8,Phi Gamma Delta
1988,9,Pi Kappa Alpha
1988,10,Alpha Tau Omega
1988,11,Chi Phi
1988,12,Lambda Chi Alpha
1988,13,Sigma Phi Epsilon
1988,14,Americana
1988,15,Posers
1988,16,Beachriders
1988,17,Delta Chi
1988,18,Teter Totano
1988,19,Collins Graitas
1988,20,Cutters
1988,21,Sigma Chi
1988,22,Acacia
1988,23,Evans Scholars
1988,24,Dodds House
1988,25,Cinzano
1988,26,Kappa Sigma
1988,27,Sigma Pi
1988,28,Foster RSV
1988,29,Sigma Alpha Mu
1988,30,Phi Kappa Psi
1988,31,Sigma Nu
1988,32,Phi Kappa Ptau
1988,33,Alpha Sigma Phi
1987,1,Sigma Alpha Epsilon
1987,2,Alpha Tau Omega
1987,3,Posers
1987,4,Delta Tau Delta
1987,5,Cutters
1987,6,Dodds House
1987,7,Phi Gamma Delta
1987,8,Pi Kappa Alpha
1987,9,Joint Venture
1987,10,Phi Kappa Psi
1987,11,Evans Scholars
1987,12,Sigma Phi Epsilon
1987,13,Theta Chi
1987,14,Kappa Sigma
1987,15,Phi Deltla Theta
1987,16,Sigma Pi
1987,17,Americana
1987,18,Beach Riders
1987,19,Acacia
1987,20,Sigma Alpha Mu
1987,21,Cinzano
1987,22,Totano
1987,23,Kappa Delta Rho
1987,24,Collins Graitas
1987,25,Sigma Nu
1987,26,Zeta Beta Tau
1987,27,Parks
1987,28,Wright Quad
1987,29,Delta Chi
1987,30,Chi Phi
1987,31,Read Curry 5
1987,32,Visitors
1987,33,Flying High
1986,1,Phi Delta Theta
1986,2,Phi Gamma Delta
1986,3,Sigma Alpha Epsilon
1986,4,Pi Kappa Alpha
1986,5,Alpha Epsilon Pi
1986,6,Lambda Chi Alpha
1986,7,Theta Chi
1986,8,Chi Phi
1986,9,Kappa Sigma
1986,10,Cinzano
1986,11,Sigma Nu
1986,12,Alpha Tau Omega
1986,13,Sigma Phi Epsilon
1986,14,Cutters
1986,15,Delta Tau Delta
1986,16,Phi Kappa Psi
1986,17,Collins Graitas
1986,18,Acacia
1986,19,Joint Venture
1986,20,Alpha Sigma Phi
1986,21,Sigma Chi
1986,22,Evans Scholars
1986,23,Chain Gang
1986,24,Sigma Alpha Mu
1986,25,Americana
1986,26,Delta Upsilon
1986,27,Trophydash
1986,28,Read Curry Top Drawer
1986,29,Nichols Cyclones
1986,30,Kappa Delta Rho
1986,31,Read Beck II Visitors
1986,32,Pi Kappa Phi
1986,33,Sigma Pi
1985,1,Cutters
1985,2,Phi Delta Theta
1985,3,Alpha Epsilon Pi
1985,4,Chi Phi
1985,5,Rollins
1985,6,Collins Graitas
1985,7,Sigma Alpha Epsilon
1985,8,Acacia
1985,9,Cinzano
1985,10,Alpha Tau Omega
1985,11,Evans Scholars
1985,12,Sigma Chi
1985,13,Delta Tau Delta
1985,14,Pi Kappa Alpha
1985,15,Beta Theta Pi
1985,16,Sigma Phi Epsilon
1985,17,Delta Upsilon
1985,18,Latecomers
1985,19,Phi Gamma Delta
1985,20,Pi Kappa Phi
1985,21,Kappa Sigma
1985,22,Read Chain Gang
1985,23,Dodds House
1985,24,Theta Chi
1985,25,Phi Kappa Psi
1985,26,Thompson V
1985,27,Sigma Nu
1985,28,Nichols Cyclones
1985,29,Lambda Chi Alpha
1985,30,Erbeck Memorial Visitors
1985,31,Sigma Alpha Mu
1985,32,McNutt
1985,33,Alpha Sigma Phi
1984,1,Sigma Chi
1984,2,Beta Theta Pi
1984,3,Phi Delta Theta
1984,4,Wright-Rollins
1984,5,Lambda Chi Alpha
1984,6,Sigma Alpha Epsilon
1984,7,Alpha Epsilon Pi
1984,8,Phi Gamma Delta
1984,9,Sigma Nu
1984,10,Cutters
1984,11,Spokesmen
1984,12,Delta Tau Delta
1984,13,Wright-Jenkins
1984,14,Read Curry
1984,15,Kappa Sigma
1984,16,Avere
1984,17,Alpha Tau Omega
1984,18,Sigma Phi Epsilon
1984,19,Delta Upsilon
1984,20,Sigma Pi
1984,21,Acacia
1984,22,Cosomic Debris
1984,23,Chi Phi
1984,24,Evans Scholars
1984,25,Wissler 5
1984,26,Alpha Sigma Phi
1984,27,Pi Kappa Alpha
1984,28,Team Collins
1984,29,Read Curry 2
1984,30,Phi Kappa Psi
1984,31,Doddds House
1984,32,Kappa Delta Rho
1984,33,Wright-Nichols
1983,1,Sigma Chi
1983,2,Phi Delta Theta
1983,3,Beta Theta Pi
1983,4,Sigma Phi Epsilon
1983,5,Wright-Parks
1983,6,Alpha Tau Omega
1983,7,Sigma Pi
1983,8,Rollins House
1983,9,Acacia
1983,10,Team Anything
1983,11,Phi Gamma Delta
1983,12,Sigma Alpha Mu
1983,13,Alpha Epsilon Pi
1983,14,Kappa Sigma
1983,15,Delta Tau Delta
1983,16,Chi Phi
1983,17,Dodds House
1983,18,Jenkins
1983,19,Alpha Sigma Phi
1983,20,Lambda Chi Alpha
1983,21,Willkie Wheelmen
1983,22,Sigma Nu
1983,23,Zeta Beta Tau
1983,24,Tau Kappa Epsilon
1983,25,Foster Martin III
1983,26,Delta Upsilon
1983,27,Phi Kappa Psi
1983,28,Sigma Alpha Epsilon
1983,29,Read-Curry IV Chaingang
1983,30,Pi Kappa Phi
1983,31,Wright-Nichols
1983,32,Wright-Hummer
1983,33,Blitzkriegers
1982,1,Sigma Phi Epsilon
1982,2,Sigma Alpha Epsilon
1982,3,Alpha Tau Omega
1982,4,Sigma Chi
1982,5,Hummer House
1982,6,Chi Phi
1982,7,Beta Theta Pi
1982,8,Parks House
1982,9,Phi Gamma Delta
1982,10,Acacia
1982,11,Dodds House
1982,12,Alpha Epsilon Pi
1982,13,curry II Zoo
1982,14,Phi Delta Theta
1982,15,Willkie Wheelmen
1982,16,Kappa Sigma
1982,17,Delta Tau Delta
1982,18,Rollins House
1982,19,boisen I
1982,20,Martin II
1982,21,Albatross
1982,22,Lambda Chi Alpha
1982,23,Phi Kappa Psi
1982,24,Pi Kappa Phi
1982,25,Wissler 3-2
1982,26,Tau Kappa Epsilon
1982,27,Pi Kappa Alpha
1982,28,Delta Chi
1982,29,Theta Chi
1982,30,Storm
1982,31,Jenkins House
1982,32,Nichols House
1982,33,Sigma Pi
1981,1,Phi Delta Theta
1981,2,Delta Chi
1981,3,Parks House
1981,4,Dodds House
1981,5,Kappa Sigma
1981,6,Sigma Chi
1981,7,Tau Kappa Epsilon
1981,8,Theta Chi
1981,9,Chi Phi
1981,10,Wissler Five
1981,11,Phi Kappa Psi
1981,12,Sigma Nu
1981,13,Sigma Alpha Epsilon
1981,14,Jenkins House
1981,15,Phi Gamma Delta
1981,16,Pi Kappa Alpha
1981,17,Alpha Sigma Phi
1981,18,Willkie Wheelmen
1981,19,Alpha Tau Omega
1981,20,Acacia
1981,21,Wissler Three
1981,22,Hummer House
1981,23,Sigma Phi Epsilon
1981,24,Rollins House
1981,25,Alpha Epsilon Pi
1981,26,Evens Scholars
1981,27,boisen I
1981,28,Pi Kappa Phi
1981,29,Sigma Pi
1981,30,Nichols House
1981,31,Blitzkriegers
1981,32,Curry Two
1981,33,Delta Tau Delta
1980,1,Beta Theta Pi
1980,2,Delta Chi
1980,3,Pi Kappa Alpha
1980,4,Wissler 5
1980,5,Willkie South 5
1980,6,Sigma Alpha Epsilon
1980,7,Pi Kappa Phi
1980,8,Phi Gamma Delta
1980,9,Chi Phi
1980,10,Dodds House
1980,11,Sigma Chi
1980,12,Phi Kappa Psi
1980,13,Sigma Nu
1980,14,Willkie south 3
1980,15,Theta Chi
1980,16,Nichols House
1980,17,Martin 3
1980,18,Shea-3 Foster
1980,19,Kappa Sigma
1980,20,Willkie South 10
1980,21,Jenkins House
1980,22,Delta Upsilon
1980,23,Parks House
1980,24,Alpha Epsilon Pi
1980,25,Phi Delta Theta
1980,26,Acacia
1980,27,Cravens A - MRC
1980,28,Crone Born Losers
1980,29,Sigma Phi Epsilon
1980,30,Willkie 4 Storm
1980,31,Willkie South 7
1980,32,Alpha Tau Omega
1980,33,Blitzkriegers
1979,1,Sigma Chi
1979,2,Sigma Alpha Epsilon
1979,3,Alpha Epsilon Pi
1979,4,Theta Chi
1979,5,Delta Chi
1979,6,Wissler III
1979,7,Delta Tau Delta
1979,8,Pi Kappa Phi
1979,9,Wissler V
1979,10,Sigma Phi Epsilon
1979,11,Willkie South Suite
1979,12,Phi Kappa Psi
1979,13,Dodds House
1979,14,Pi Kappa Alpha
1979,15,Beta Theta Pi
1979,16,Delgado Ground
1979,17,Alpha Tau Omega
1979,18,Delta Upsilon
1979,19,Chi Phi
1979,20,Willkie Sosuth Five
1979,21,Willkie Deca 10
1979,22,Martin III
1979,23,Lambda Chi Alpha
1979,24,Alpha Sigma Phi
1979,25,Hummer House
1979,26,Tau Kappa Epsilon
1979,27,Rollins House
1979,28,Kappa Sigma
1979,29,Jenkins House
1979,30,Cravens B
1979,31,Mass Riders
1979,32,Acacia
1979,33,Willkie South III
1978,1,Tau Kappa Epsilon
1978,2,Sigma Chi
1978,3,Delta Chi
1978,4,Phi Kappa Psi
1978,5,Deltla Tau Delta
1978,6,Theta Chi
1978,7,Alpha Epsilon Pi
1978,8,Pi Kappa Phi
1978,9,Kappa Sigma
1978,10,Hummer House
1978,11,Nichols House
1978,12,Elkin II
1978,13,Sigma Nu
1978,14,Willkie South Suite
1978,15,Alpha Tau Omega
1978,16,Sigma Phi Epsilon
1978,17,Dodds House
1978,18,Lambda Chi Alpha
1978,19,Acacia
1978,20,Rollins House
1978,21,Pi Kappa Alpha
1978,22,Willkie Three
1978,23,Phi Delta Theta
1978,24,Sigma Pi
1978,25,Evans Scholars
1978,26,Phi Gamma Delta
1978,27,Willkie Deca
1978,28,Kappa Delta Rho
1978,29,Martin III
1978,30,Alpha Sigma Phi
1978,31,Magee I
1978,32,Wissler 5
1978,33,Beta Theta Pi
1977,1,Delta Chi
1977,2,Phi Delta Theta
1977,3,Phi Gamma Delta
1977,4,Sigma Alpha Epsilon
1977,5,Wilkie South III
1977,6,Alpha Epsilon Pi
1977,7,Phi Kappa Psi
1977,8,Tau Kappa Epsilon
1977,9,Beta Theta Pi
1977,10,Sigma Pi
1977,11,Pi Kappa Alpha
1977,12,Martin III
1977,13,Parks House
1977,14,Sigma Phi Epsilon
1977,15,Nichols House
1977,16,Rollins House
1977,17,Theta Chi
1977,18,Delta Tau Delta
1977,19,Evans Scholars
1977,20,Acacia
1977,21,Magee I
1977,22,Sigma Chi
1977,23,Chi Phi
1977,24,Kappa Sigma
1977,25,Theta Xi
1977,26,Alpha Sigma Phi
1977,27,Velo-Men
1977,28,Signa Phi Nothing
1977,29,Jenkins House
1977,30,Jenkinson II
1977,31,Shea III
1977,32,Kappa Delta Rho
1977,33,Martin II
1976,1,Delta Chi
1976,2,Phi Gamma Delta
1976,3,Dodds House
1976,4,Sigma Alpha Epsilon
1976,5,Theta Xi
1976,6,Phi Delta Theta
1976,7,Wright Rollins
1976,8,Acacia
1976,9,Wright Nichols
1976,10,Kappa Sigma
1976,11,Delta Tau Delta
1976,12,Foster Magee I
1976,13,Teter Boisen IV
1976,14,Beta Theta Pi
1976,15,Sigma Phi Epsilon
1976,16,Wright Parks
1976,17,Sigma Nu
1976,18,Sigma Chi
1976,19,Teter Wissler V
1976,20,Evans Scholars
1976,21,Chi Phi
1976,22,MRC Cravens
1976,23,Sigma Pi
1976,24,Pi Kappa Phi
1976,25,Lambda Chi Alpha
1976,26,Delta Upsilon
1976,27,Kappa Delta Rho
1976,28,Phi Kappa Psi
1976,29,Theta Chi
1976,30,Alpha Epsilon Pi
1976,31,Foster Martin III
1976,32,Alpha Sigma Phi
1976,33,Foster Martin II
1975,1,Delta Chi
1975,2,Acacia
1975,3,Phi Gamma Delta
1975,4,Shea 2
1975,5,Dodds House
1975,6,Wilkie South 3
1975,7,Evans Scholars
1975,8,Sigma Nu
1975,9,Sigma Alpha Epsilon
1975,10,Wissler 5
1975,11,Delta Tau Delta
1975,12,Read Independent
1975,13,Kappa Sigma
1975,14,Theta Chi
1975,15,Alpha Tau Omega
1975,16,Beta Theta Pi
1975,17,Phi Kappa Psi
1975,18,Chi Phi
1975,19,Cravens B
1975,20,Jenkinson Gtround
1975,21,Phi Delta Theta
1975,22,Delgado Ground
1975,23,Martin 3
1975,24,Magee 1
1975,25,Hummer Co-op
1975,26,Wilkie South 10
1975,27,Delta Upsilon
1975,28,Boisen 4
1975,29,Theta Xi
1975,30,Alpha Epsilon Pi
1975,31,Sigma Pi
1975,32,Kappa Delta Rho
1975,33,Pi Kappa Phi
1974,1,Sigma Alpha Epsilon
1974,2,Delta Chi
1974,3,Dodds House
1974,4,Kappa Sigma
1974,5,Shea II
1974,6,Sigma Phi Epsilon
1974,7,Sigma Pi
1974,8,Martin V
1974,9,Sigma Nu
1974,10,Acacia
1974,11,Theta Xi
1974,12,Phi Kappa Psi
1974,13,Alpha Tau Omega
1974,14,Sigma Chi
1974,15,Beta Theta Pi
1974,16,Delta Tau Delta
1974,17,Delta Upsilon
1974,18,Phi Gamma Delta
1974,19,Rollins House
1974,20,Cravens B
1974,21,Willkie South III
1974,22,Phi Delta Theta
1974,23,Evans Scholars
1974,24,Pi Kappa Phi
1974,25,Lambda Chi Alpha
1974,26,Theta Chi
1974,27,Wissler V
1974,28,Magee I
1974,29,Shea III
1974,30,Read
1974,31,Willkie South VI
1974,32,Crone
1974,33,Willkie South X
1973,1,Dodds House
1973,2,Phi Gamma Delta
1973,3,Sigma Alpha Epsilon
1973,4,Delta Upsilon
1973,5,Delta Chi
1973,6,Kappa Sigma
1973,7,Briscoe
1973,8,Phi Kappa Psi
1973,9,Pi Kappa Phi
1973,10,Acacia
1973,11,Sigma Pi
1973,12,Theta Chi
1973,13,Beta Theta Pi
1973,14,Sigma Phi Epsilon
1973,15,Pi Kappa Alpha
1973,16,Evans Scholars
1973,17,Sigma Nu
1973,18,Martin III
1973,19,Sigma Chi
1973,20,Phi Delta Theta
1973,21,Alpha Tau Omega
1973,22,Martin II
1973,23,Shea II
1973,24,Cravens B
1973,25,Theta Xi
1973,26,Deltla Tau Delta
1973,27,Lambda Chi Alpha
1973,28,Shea III
1973,29,Alpha Epsilon Pi
1973,30,Wissler IV
1973,31,Bordner NW
1973,32,Willkie south 3
1973,33,Cyclotrons
1972,1,Delta Chi
1972,2,Sigma Nu
1972,3,Phi Delta Theta
1972,4,Sigma Alpha Epsilon
1972,5,Acacia
1972,6,Kappa Sigma
1972,7,Delta Upsilon
1972,8,Phi Gamma Delta
1972,9,Phi Kappa Psi
1972,10,Sigma Chi
1972,11,Delta Tau Delta
1972,12,Briscoe V
1972,13,Dodds House
1972,14,Sigma Phi Epsilon
1972,15,Martin III
1972,16,Crone Hall
1972,17,Evans Scholars
1972,18,Pi Kappa Alpha
1972,19,Theta Chi
1972,20,Pi Kappa Phi
1972,21,Alpha Tau Omega
1972,22,Beta Theta Pi
1972,23,Cravens Hall B
1972,24,Sigma Pi
1972,25,Martin III
1972,26,Shea Ground
1972,27,Kappa Delta Rho
1972,28,Sigma Alpha Mu
1972,29,Theta Xi
1972,30,Alpha Epsilon Pi
1972,31,Alpha Sigma Phi
1972,32,Parks House
1972,33,Funky's
1971,1,Kappa Sigma
1971,2,Acacia
1971,3,Alpha Tau Omega
1971,4,Phi Kappa Psi
1971,5,Sigma Nu
1971,6,Beta Theta Pi
1971,7,Briscoe
1971,8,Martin III
1971,9,Dodds House
1971,10,Lambda Chi Alpha
1971,11,Pi Kappa Alpha
1971,12,Sigma Chi
1971,13,Sigma Alpha Epsilon
1971,14,Phi Gamma Delta
1971,15,Delta Chi
1971,16,Delta Sigma Pi
1971,17,Delta Upsilon
1971,18,Delta Tau Delta
1971,19,Crone
1971,20,Sigma Phi Epsilon
1971,21,Sigma Alpha Mu
1971,22,Sigma Pi
1971,23,Bryan
1971,24,Teter
1971,25,Pi Kappa Phi
1971,26,Willkie VI
1971,27,Magee II
1971,28,Theta Chi
1971,29,Evans Scholars
1971,30,Dewey
1971,31,Willkie IV
1971,32,Theta Xi
1971,33,Phi Delta Theta
1970,1,Delta Chi
1970,2,Wilkie VII
1970,3,Sigma Alpha Epsilon
1970,4,Dodds House
1970,5,Sigma Phi Epsilon
1970,6,Sigma Nu
1970,7,Lambda Chi Alpha
1970,8,Acacia
1970,9,Theta Chi
1970,10,Martin III
1970,11,Kappa Sigma
1970,12,Phi Kappa Psi
1970,13,Beta Theta Pi
1970,14,Shea II
1970,15,Phi Kappa Theta
1970,16,Briscoe B
1970,17,Alpha Tau Omega
1970,18,Sigma Chi
1970,19,Zeta Beta Tau
1970,20,Sigma Alpha Mu
1970,21,Chi Phi
1970,22,Phi Gamma Delta
1970,23,Sigma Pi
1970,24,Phi Delta Theta
1970,25,Pi Kappa Alpha
1970,26,Delta Tau Delta
1970,27,Cravens C
1970,28,Crone House
1970,29,Alpha Sigma Phi
1970,30,Evans Scholars
1970,31,Shea III
1970,32,Magee II
1970,33,Wright Dewey
1969,1,Phi Delta Theta
1969,2,Alpha Tau Omega
1969,3,Kappa Sigma
1969,4,Delta Upsilon
1969,5,Martin 3
1969,6,Sigma Alpha Mu
1969,7,Beta Theta Pi
1969,8,Delta Chi
1969,9,Sigma Nu
1969,10,Phi Kappa Tau
1969,11,Phi Kappa Theta
1969,12,Phi Gamma Delta
1969,13,Sigma Chi
1969,14,Acacia
1969,15,Pi Kappa Alpha
1969,16,Dodds House
1969,17,Briscoe
1969,18,Phi Kappa Psi
1969,19,Sigma Phi Epsilon
1969,20,Kappa Delta Rho
1969,21,Zeta Beta Tau
1969,22,Theta Chi
1969,23,Sigma Alpha Epsilon
1969,24,Delta Tau Delta
1969,25,Theta Xi
1969,26,Tau Kappa Epsilon
1969,27,Wissler IV
1969,28,Cravens C Friars
1969,29,Sigma Pi
1969,30,Alpha Epsilon Pi
1969,31,McNutt
1969,32,Willkie
1969,33,Shea II
1968,1,Sigma Nu
1968,2,Lambda Chi Alpha
1968,3,Phi Kappa Theta
1968,4,Alpha Tau Omega
1968,5,Sigma Chi
1968,6,Phi Kappa Psi
1968,7,Phi Gamma Delta
1968,8,Sigma Alpha Epsilon
1968,9,Dodds House
1968,10,Phi Delta Theta
1968,11,Kappa Delta Rho
1968,12,Zeta Beta Tau
1968,13,Phi Epsilon Pi
1968,14,Delta Upsilon
1968,15,Magee II
1968,16,Wilkie
1968,17,Sigma Phi Epsilon
1968,18,Kappa Sigma
1968,19,Beta Theta Pi
1968,20,Chi Phi
1968,21,Phi Kappa Tau
1968,22,Hummer House
1968,23,Sigma Alpha Mu
1968,24,Martin III
1968,25,Theta Chi
1968,26,Acacia
1968,27,Wissler IV
1968,28,Pi Kappa Phi
1968,29,Wilkie Co-op
1968,30,Pi Kappa Alpha
1968,31,Cravens Friars
1968,32,McNutt
1968,33,Tau Kappa Epsilon
1967,1,Phi Kappa Theta
1967,2,Sigma Phi Epsilon
1967,3,Phi Gamma Delta
1967,4,Alpha Tau Omega
1967,5,Sigma Alpha Epsilon
1967,6,Sigma Chi
1967,7,Kappa Sigma
1967,8,Kappa Deelta Rho
1967,9,Phi Delta Theta
1967,10,Phi Kappa Psi
1967,11,Martin III
1967,12,Lambda Chi Alpha
1967,13,Dodds House
1967,14,Phi Epsilon Pi
1967,15,Chi hPhi
1967,16,Delta Tau Delta
1967,17,Zeta Beta Tau
1967,18,Edmondson II
1967,19,Cravens C Friars
1967,20,Tau Kappa Epsilon
1967,21,Delta Upsilon
1967,22,Magee II
1967,23,Acacia
1967,24,Sigma Pi
1967,25,Beta Theta Pi
1967,26,Sigma Nu
1967,27,Stew Bums
1967,28,Fergason House
1967,29,Theta Chi
1967,30,Wilkie Co-op
1967,31,Briscoe I
1967,32,Wissler IV
1967,33,Alpha Epsilon Pi
1966,1,Phi Gamma Delta
1966,2,Sigma Phi Epsilon
1966,3,Sigma Alpha Epsilon
1966,4,Beta Theta Pi
1966,5,Sigma Nu
1966,6,Acacia
1966,7,Theta Chi
1966,8,Delta Upsilon
1966,9,Alpha Tau Omega
1966,10,Phi Kappa Psi
1966,11,Kappa Delta Rho
1966,12,Cravens A
1966,13,Dodds House
1966,14,Edmondson II
1966,15,Martin III
1966,16,McNutt
1966,17,Phi Kappa Theta
1966,18,Tau Kappa Epsilon
1966,19,Sigma Alpha Mu
1966,20,Chi Phi
1966,21,Zeta Beta Tau
1966,22,Sigma Chi
1966,23,Delta Tau Delta
1966,24,Lambda Chi Alpha
1966,25,Phi Sigma Kappa
1966,26,Pi Kappa Phi
1966,27,Phi Kappa Tau
1966,28,Delta Chi
1966,29,Wilki Co-op
1966,30,Kappa Sigma
1966,31,Briscoe
1966,32,Hummer House
1966,33,Sigma Pi
1965,1,Beta Theta Pi
1965,2,Sigma Alpha Epsilon
1965,3,Phi Gamma Delta
1965,4,Phi Kappa Psi
1965,5,Sigma Phi Epsilon
1965,6,Phi Delta Theta
1965,7,Kappa Delta Rho
1965,8,Theta Chi
1965,9,Lambda Chi Alpha
1965,10,Todd House
1965,11,Walnut & Laurel Halls
1965,12,Acacia
1965,13,Delta Tau Delta
1965,14,Jenkins-Reuter
1965,15,Pi Kappa Alpha
1965,16,Dodds House
1965,17,Wissler A-2
1965,18,Martin III
1965,19,Sigma Nu
1965,20,Alpha Tau Omega
1965,21,Willkie
1965,22,Tau Kappa Epsilon
1965,23,Delta Upsilon
1965,24,Phi Kappa Theta
1965,25,Lowe & Elliott
1965,26,Phi Sigma Kappa
1965,27,Zeta Beta Tau
1965,28,Kappa Sigma
1965,29,Hummer House
1965,30,Alpha Epsilon Pi
1965,31,Jenkinson Hall
1965,32,Ferguson
1965,33,McNutt Suburbia
1964,1,Phi Gamma Delta
1964,2,Alpha Tau Omega
1964,3,Acacia
1964,4,Sigma Alpha Epsilon
1964,5,Chi Phi
1964,6,Tau Kappa Epsilon
1964,7,Delta Tau Delta
1964,8,Theta Chi
1964,9,Delta Chi
1964,10,Beta Theta Pi
1964,11,Kappa Delta Rho
1964,12,Lambda Chi Alpha
1964,13,Sigma Phi Epsilon
1964,14,Sigma Chi
1964,15,Dodds House
1964,16,Zeta Beta Tau
1964,17,Sigma Nu
1964,18,Phi Delta Theta
1964,19,Phi Kappa Psi
1964,20,Delta Upsilon
1964,21,Phi Sigma Kappa
1964,22,Sigma Alpha Mu
1964,23,Parks House
1964,24,Jenkinson House
1964,25,Ferguson House
1964,26,Shea Hall
1964,27,Walnut Hall
1964,28,Dunn House
1964,29,Phi Kappa Tau
1964,30,Todd House
1964,31,Alpha Epsilon Pi
1964,32,Cravens A
1964,33,Kappa Sigma
1963,1,Sigma Alpha Epsilon
1963,2,Alpha Tau Omega
1963,3,Acacia
1963,4,Phi Gamma Delta
1963,5,Laurel Hall
1963,6,Beta Theta Pi
1963,7,Delta Tau Delta
1963,8,Dodds House
1963,9,Jenkins House
1963,10,Sigma Phi Epsilon
1963,11,Sigma Chi
1963,12,Chi Phi
1963,13,Lambda Chi Alpha
1963,14,Kappa Delta Rho
1963,15,Forest Hall
1963,16,Sigma Nu
1963,17,Phi Delta Theta
1963,18,Theta Chi
1963,19,Kappa Sigma
1963,20,Delta Chi
1963,21,Edmondson II
1963,22,Walnut Hall
1963,23,Sigma Pi
1963,24,Zeta Beta Tau
1963,25,Delta Upsilon
1963,26,Phi Kappa Psi
1963,27,Edmondson IV
1963,28,Tau Kappa Epsilon
1963,29,Parks House
1963,30,Hummer House
1963,31,Phi Kappa Theta
1963,32,Martin Hall
1963,33,Phi Kappa Tau
1962,1,Acacia
1962,2,Sigma Alpha Epsilon
1962,3,Phi Kappa Psi
1962,4,Lambda Chi Alpha
1962,5,Walnut Hall
1962,6,Phi Delta Theta
1962,7,Sigma Nu
1962,8,Phi Gamma Delta
1962,9,Laurel Hall I
1962,10,Alpha Tau Omega
1962,11,Delta Tau Delta
1962,12,Delta Chi
1962,13,Beta Theta Pi
1962,14,Delta Upsilon
1962,15,Chi Phi
1962,16,Sigma Phi Epsilon
1962,17,Towers D-2
1962,18,Sigma Pi
1962,19,Theta Chi
1962,20,Forest Hall
1962,21,Dodds House
1962,22,Campbell House
1962,23,Kappa Delta Rho
1962,24,Stockwell House
1962,25,Fergason House
1962,26,Zeta Beta Tau
1962,27,Edmondson II
1962,28,Parks House
1962,29,Elliott House
1962,30,Kappa Sigma
1962,31,Phi Kappa Tau
1962,32,Sigma Chi
1962,33,Phi Kappa Theta
1961,1,Sigma Nu
1961,2,Sigma Chi
1961,3,Phi Kappa Psi
1961,4,Lambda Chi Alpha
1961,5,Phi Gamma Delta
1961,6,Acacia
1961,7,Sigma Alpha Epsilon
1961,8,Beta Theta Pi
1961,9,Walnut Hall
1961,10,Dodds House
1961,11,Kappa Sigma
1961,12,Chi Phi
1961,13,Delta Upsilon
1961,14,Sigma Phi Epsilon
1961,15,Alpha Tau Omega
1961,16,Stockwell House
1961,17,Kappa Delta Rho
1961,18,Zeta Beta Tau
1961,19,Theta Chi
1961,20,Phi Delta Theta
1961,21,Delta Chi
1961,22,Forest Hall
1961,23,Delta Tau Delta
1961,24,Normal College
1961,25,Phi Sigma Kappa
1961,26,Campbell House
1961,27,Dunn House
1961,28,Tau Kappa Epsilon
1961,29,Alpha Epsilon Pi
1961,30,Parks House
1961,31,Laurel Hall
1961,32,Hall House
1961,33,Maple Hall
1960,1,Phi Kappa Psi
1960,2,Sigma Alpha Epsilon
1960,3,Phi Gamma Delta
1960,4,Chi Phi
1960,5,Acacia
1960,6,Sigma Nu
1960,7,Alpha Tau Omega
1960,8,Lambda Chi Alpha
1960,9,Delta Chi
1960,10,Dodds House
1960,11,Beta Theta Pi
1960,12,Sigma Alpha Mu
1960,13,Phi Delta Theta
1960,14,Sigma Phi Epsilon
1960,15,Pi Kappa Phi
1960,16,Campbell House
1960,17,Phi Sigma Kappa
1960,18,Dunn House
1960,19,Delta Upsilon
1960,20,Kappa Delta Rho
1960,21,Zeta Beta Tau
1960,22,Forest Hall
1960,23,Ferguson House
